33,14,1,1,1,1,1,1,1,1,1,1,1,87, <=50K
30,5,1,1,1,1,1,1,1,1,1,1,1,88, <=50K
43,16,1,1,1,1,1,1,1,1,1,1,1,89, >50K
57,11,1,1,1,1,1,1,1,1,1,1,1,90, <=50K
37,10,1,1,1,1,1,1,1,1,1,1,1,91, <=50K
28,10,1,1,1,1,1,1,1,1,1,1,1,92, <=50K
30,9,1,1,1,1,1,1,1,1,1,1,1,93, <=50K
34,13,1,1,1,1,1,1,1,1,1,1,1,94, >50K
29,10,1,1,1,1,1,1,1,1,1,1,1,95, <=50K
48,16,1,1,1,1,1,1,1,1,1,1,1,96, >50K
37,10,1,1,1,1,1,1,1,1,1,1,1,97, >50K
48,12,1,1,1,1,1,1,1,1,1,1,1,98, <=50K
32,9,1,1,1,1,1,1,1,1,1,1,1,99, <=50K
76,14,1,1,1,1,1,1,1,1,1,1,1,100, >50K
44,13,1,1,1,1,1,1,1,1,1,1,1,101, >50K
47,14,1,1,1,1,1,1,1,1,1,1,1,102, <=50K
20,10,1,1,1,1,1,1,1,1,1,1,1,103, <=50K
29,9,1,1,1,1,1,1,1,1,1,1,1,104, <=50K
32,9,1,1,1,1,1,1,1,1,1,1,1,105, >50K
17,6,1,1,1,1,1,1,1,1,1,1,1,106, <=50K
30,7,1,1,1,1,1,1,1,1,1,1,1,107, <=50K
31,9,1,1,1,1,1,1,1,1,1,1,1,108, <=50K
42,9,1,1,1,1,1,1,1,1,1,1,1,109, <=50K
24,13,1,1,1,1,1,1,1,1,1,1,1,110, <=50K
38,15,1,1,1,1,1,1,1,1,1,1,1,111, >50K
56,9,1,1,1,1,1,1,1,1,1,1,1,112, >50K
28,10,1,1,1,1,1,1,1,1,1,1,1,113, <=50K
36,9,1,1,1,1,1,1,1,1,1,1,1,114, <=50K
53,5,1,1,1,1,1,1,1,1,1,1,1,115, <=50K
56,10,1,1,1,1,1,1,1,1,1,1,1,116, <=50K
49,11,1,1,1,1,1,1,1,1,1,1,1,117, >50K
55,10,1,1,1,1,1,1,1,1,1,1,1,118, <=50K
22,9,1,1,1,1,1,1,1,1,1,1,1,119, <=50K
21,10,1,1,1,1,1,1,1,1,1,1,1,120, <=50K
40,13,1,1,1,1,1,1,1,1,1,1,1,121, <=50K
30,13,1,1,1,1,1,1,1,1,1,1,1,122, <=50K
29,13,1,1,1,1,1,1,1,1,1,1,1,123, >50K
19,10,1,1,1,1,1,1,1,1,1,1,1,124, <=50K
47,13,1,1,1,1,1,1,1,1,1,1,1,125, >50K
20,10,1,1,1,1,1,1,1,1,1,1,1,126, <=50K
31,12,1,1,1,1,1,1,1,1,1,1,1,127, >50K
35,9,1,1,1,1,1,1,1,1,1,1,1,128, <=50K
39,10,1,1,1,1,1,1,1,1,1,1,1,129, <=50K
28,12,1,1,1,1,1,1,1,1,1,1,1,130, <=50K
24,9,1,1,1,1,1,1,1,1,1,1,1,131, <=50K
38,9,1,1,1,1,1,1,1,1,1,1,1,132, <=50K
37,13,1,1,1,1,1,1,1,1,1,1,1,133, <=50K
46,12,1,1,1,1,1,1,1,1,1,1,1,134, <=50K
38,14,1,1,1,1,1,1,1,1,1,1,1,135, >50K
43,9,1,1,1,1,1,1,1,1,1,1,1,136, <=50K
27,11,1,1,1,1,1,1,1,1,1,1,1,137, <=50K
20,10,1,1,1,1,1,1,1,1,1,1,1,138, <=50K
49,10,1,1,1,1,1,1,1,1,1,1,1,139, >50K
61,9,1,1,1,1,1,1,1,1,1,1,1,140, <=50K
27,10,1,1,1,1,1,1,1,1,1,1,1,141, <=50K
19,10,1,1,1,1,1,1,1,1,1,1,1,142, <=50K
45,11,1,1,1,1,1,1,1,1,1,1,1,143, >50K
70,10,1,1,1,1,1,1,1,1,1,1,1,144, <=50K
31,9,1,1,1,1,1,1,1,1,1,1,1,145, <=50K
22,10,1,1,1,1,1,1,1,1,1,1,1,146, <=50K
36,9,1,1,1,1,1,1,1,1,1,1,1,147, <=50K
64,7,1,1,1,1,1,1,1,1,1,1,1,148, <=50K
43,10,1,1,1,1,1,1,1,1,1,1,1,149, <=50K
47,10,1,1,1,1,1,1,1,1,1,1,1,150, <=50K
34,9,1,1,1,1,1,1,1,1,1,1,1,151, <=50K
33,13,1,1,1,1,1,1,1,1,1,1,1,152, <=50K
21,9,1,1,1,1,1,1,1,1,1,1,1,153, <=50K
52,9,1,1,1,1,1,1,1,1,1,1,1,154, >50K
48,9,1,1,1,1,1,1,1,1,1,1,1,155, <=50K
23,13,1,1,1,1,1,1,1,1,1,1,1,156, <=50K
71,10,1,1,1,1,1,1,1,1,1,1,1,157, <=50K
29,9,1,1,1,1,1,1,1,1,1,1,1,158, <=50K
42,13,1,1,1,1,1,1,1,1,1,1,1,159, <=50K
68,2,1,1,1,1,1,1,1,1,1,1,1,160, <=50K
25,9,1,1,1,1,1,1,1,1,1,1,1,161, <=50K
44,14,1,1,1,1,1,1,1,1,1,1,1,162, <=50K
28,9,1,1,1,1,1,1,1,1,1,1,1,163, <=50K
45,14,1,1,1,1,1,1,1,1,1,1,1,164, >50K
36,10,1,1,1,1,1,1,1,1,1,1,1,165, <=50K
39,12,1,1,1,1,1,1,1,1,1,1,1,166, <=50K
46,14,1,1,1,1,1,1,1,1,1,1,1,167, <=50K
18,7,1,1,1,1,1,1,1,1,1,1,1,168, <=50K
66,11,1,1,1,1,1,1,1,1,1,1,1,169, <=50K
27,9,1,1,1,1,1,1,1,1,1,1,1,170, <=50K
28,9,1,1,1,1,1,1,1,1,1,1,1,171, <=50K
51,10,1,1,1,1,1,1,1,1,1,1,1,172, >50K
27,13,1,1,1,1,1,1,1,1,1,1,1,173, <=50K
28,13,1,1,1,1,1,1,1,1,1,1,1,174, >50K
27,9,1,1,1,1,1,1,1,1,1,1,1,175, <=50K
21,9,1,1,1,1,1,1,1,1,1,1,1,176, <=50K
34,9,1,1,1,1,1,1,1,1,1,1,1,177, <=50K
18,9,1,1,1,1,1,1,1,1,1,1,1,178, <=50K
33,13,1,1,1,1,1,1,1,1,1,1,1,179, <=50K
44,10,1,1,1,1,1,1,1,1,1,1,1,180, >50K
43,10,1,1,1,1,1,1,1,1,1,1,1,181, <=50K
30,10,1,1,1,1,1,1,1,1,1,1,1,182, <=50K
40,4,1,1,1,1,1,1,1,1,1,1,1,183, >50K
37,10,1,1,1,1,1,1,1,1,1,1,1,184, >50K
34,9,1,1,1,1,1,1,1,1,1,1,1,185, <=50K
41,13,1,1,1,1,1,1,1,1,1,1,1,186, <=50K
53,13,1,1,1,1,1,1,1,1,1,1,1,187, <=50K
31,14,1,1,1,1,1,1,1,1,1,1,1,188, <=50K
58,16,1,1,1,1,1,1,1,1,1,1,1,189, >50K
38,10,1,1,1,1,1,1,1,1,1,1,1,190, <=50K
24,10,1,1,1,1,1,1,1,1,1,1,1,191, <=50K
41,13,1,1,1,1,1,1,1,1,1,1,1,192, <=50K
47,10,1,1,1,1,1,1,1,1,1,1,1,193, <=50K
41,13,1,1,1,1,1,1,1,1,1,1,1,194, <=50K
23,3,1,1,1,1,1,1,1,1,1,1,1,195, <=50K
36,10,1,1,1,1,1,1,1,1,1,1,1,196, <=50K
40,14,1,1,1,1,1,1,1,1,1,1,1,197, >50K
35,14,1,1,1,1,1,1,1,1,1,1,1,198, >50K
24,9,1,1,1,1,1,1,1,1,1,1,1,199, <=50K
26,14,1,1,1,1,1,1,1,1,1,1,1,200, <=50K
19,9,1,1,1,1,1,1,1,1,1,1,1,201, <=50K
51,13,1,1,1,1,1,1,1,1,1,1,1,202, >50K
42,10,1,1,1,1,1,1,1,1,1,1,1,203, <=50K
37,9,1,1,1,1,1,1,1,1,1,1,1,204, <=50K
18,7,1,1,1,1,1,1,1,1,1,1,1,205, <=50K
36,13,1,1,1,1,1,1,1,1,1,1,1,206, >50K
35,9,1,1,1,1,1,1,1,1,1,1,1,207, <=50K
58,9,1,1,1,1,1,1,1,1,1,1,1,208, >50K
17,7,1,1,1,1,1,1,1,1,1,1,1,209, <=50K
44,9,1,1,1,1,1,1,1,1,1,1,1,210, <=50K
37,9,1,1,1,1,1,1,1,1,1,1,1,211, >50K
35,10,1,1,1,1,1,1,1,1,1,1,1,212, <=50K
60,9,1,1,1,1,1,1,1,1,1,1,1,213, <=50K
54,4,1,1,1,1,1,1,1,1,1,1,1,214, >50K
37,13,1,1,1,1,1,1,1,1,1,1,1,215, >50K
50,12,1,1,1,1,1,1,1,1,1,1,1,216, <=50K
38,13,1,1,1,1,1,1,1,1,1,1,1,217, <=50K
45,13,1,1,1,1,1,1,1,1,1,1,1,218, <=50K
25,6,1,1,1,1,1,1,1,1,1,1,1,219, <=50K
31,10,1,1,1,1,1,1,1,1,1,1,1,220, <=50K
64,2,1,1,1,1,1,1,1,1,1,1,1,221, <=50K
90,9,1,1,1,1,1,1,1,1,1,1,1,222, <=50K
54,9,1,1,1,1,1,1,1,1,1,1,1,223, <=50K
53,1,1,1,1,1,1,1,1,1,1,1,1,224, <=50K
18,9,1,1,1,1,1,1,1,1,1,1,1,225, <=50K
60,6,1,1,1,1,1,1,1,1,1,1,1,226, <=50K
66,9,1,1,1,1,1,1,1,1,1,1,1,227, <=50K
75,11,1,1,1,1,1,1,1,1,1,1,1,228, <=50K
65,9,1,1,1,1,1,1,1,1,1,1,1,229, <=50K
35,7,1,1,1,1,1,1,1,1,1,1,1,230, <=50K
41,9,1,1,1,1,1,1,1,1,1,1,1,231, <=50K
25,10,1,1,1,1,1,1,1,1,1,1,1,232, <=50K
33,10,1,1,1,1,1,1,1,1,1,1,1,233, <=50K
28,15,1,1,1,1,1,1,1,1,1,1,1,234, >50K
59,9,1,1,1,1,1,1,1,1,1,1,1,235, <=50K
40,10,1,1,1,1,1,1,1,1,1,1,1,236, <=50K
41,13,1,1,1,1,1,1,1,1,1,1,1,237, >50K
38,14,1,1,1,1,1,1,1,1,1,1,1,238, >50K
23,9,1,1,1,1,1,1,1,1,1,1,1,239, <=50K
40,13,1,1,1,1,1,1,1,1,1,1,1,240, >50K
41,9,1,1,1,1,1,1,1,1,1,1,1,241, <=50K
24,12,1,1,1,1,1,1,1,1,1,1,1,242, <=50K
20,10,1,1,1,1,1,1,1,1,1,1,1,243, <=50K
38,10,1,1,1,1,1,1,1,1,1,1,1,244, <=50K
56,9,1,1,1,1,1,1,1,1,1,1,1,245, <=50K
58,9,1,1,1,1,1,1,1,1,1,1,1,246, >50K
32,9,1,1,1,1,1,1,1,1,1,1,1,247, <=50K
40,12,1,1,1,1,1,1,1,1,1,1,1,248, >50K
45,9,1,1,1,1,1,1,1,1,1,1,1,249, <=50K
41,15,1,1,1,1,1,1,1,1,1,1,1,250, >50K
42,13,1,1,1,1,1,1,1,1,1,1,1,251, <=50K
59,6,1,1,1,1,1,1,1,1,1,1,1,252, <=50K
19,10,1,1,1,1,1,1,1,1,1,1,1,253, <=50K
58,10,1,1,1,1,1,1,1,1,1,1,1,254, <=50K
42,9,1,1,1,1,1,1,1,1,1,1,1,255, >50K
20,9,1,1,1,1,1,1,1,1,1,1,1,256, <=50K
32,9,1,1,1,1,1,1,1,1,1,1,1,257, <=50K
45,11,1,1,1,1,1,1,1,1,1,1,1,258, <=50K
50,4,1,1,1,1,1,1,1,1,1,1,1,259, <=50K
36,13,1,1,1,1,1,1,1,1,1,1,1,260, <=50K
45,9,1,1,1,1,1,1,1,1,1,1,1,261, <=50K
17,7,1,1,1,1,1,1,1,1,1,1,1,262, <=50K
59,10,1,1,1,1,1,1,1,1,1,1,1,263, <=50K
26,7,1,1,1,1,1,1,1,1,1,1,1,264, <=50K
37,10,1,1,1,1,1,1,1,1,1,1,1,265, >50K
19,10,1,1,1,1,1,1,1,1,1,1,1,266, <=50K
64,9,1,1,1,1,1,1,1,1,1,1,1,267, >50K
33,13,1,1,1,1,1,1,1,1,1,1,1,268, <=50K
33,9,1,1,1,1,1,1,1,1,1,1,1,269, >50K
61,9,1,1,1,1,1,1,1,1,1,1,1,270, >50K
17,5,1,1,1,1,1,1,1,1,1,1,1,271, <=50K
50,14,1,1,1,1,1,1,1,1,1,1,1,272, <=50K
27,14,1,1,1,1,1,1,1,1,1,1,1,273, <=50K
30,9,1,1,1,1,1,1,1,1,1,1,1,274, <=50K
43,9,1,1,1,1,1,1,1,1,1,1,1,275, <=50K
44,10,1,1,1,1,1,1,1,1,1,1,1,276, >50K
35,10,1,1,1,1,1,1,1,1,1,1,1,277, <=50K
25,10,1,1,1,1,1,1,1,1,1,1,1,278, <=50K
24,10,1,1,1,1,1,1,1,1,1,1,1,279, >50K
22,13,1,1,1,1,1,1,1,1,1,1,1,280, <=50K
42,10,1,1,1,1,1,1,1,1,1,1,1,281, >50K
34,12,1,1,1,1,1,1,1,1,1,1,1,282, <=50K
60,13,1,1,1,1,1,1,1,1,1,1,1,283, <=50K
21,9,1,1,1,1,1,1,1,1,1,1,1,284, <=50K
57,14,1,1,1,1,1,1,1,1,1,1,1,285, >50K
41,15,1,1,1,1,1,1,1,1,1,1,1,286, >50K
50,10,1,1,1,1,1,1,1,1,1,1,1,287, <=50K
25,13,1,1,1,1,1,1,1,1,1,1,1,288, <=50K
50,4,1,1,1,1,1,1,1,1,1,1,1,289, <=50K
36,13,1,1,1,1,1,1,1,1,1,1,1,290, <=50K
31,9,1,1,1,1,1,1,1,1,1,1,1,291, <=50K
29,13,1,1,1,1,1,1,1,1,1,1,1,292, <=50K
21,10,1,1,1,1,1,1,1,1,1,1,1,293, <=50K
27,13,1,1,1,1,1,1,1,1,1,1,1,294, <=50K
65,9,1,1,1,1,1,1,1,1,1,1,1,295, <=50K
37,13,1,1,1,1,1,1,1,1,1,1,1,296, <=50K
39,14,1,1,1,1,1,1,1,1,1,1,1,297, <=50K
24,9,1,1,1,1,1,1,1,1,1,1,1,298, <=50K
38,9,1,1,1,1,1,1,1,1,1,1,1,299, <=50K
48,13,1,1,1,1,1,1,1,1,1,1,1,300, >50K
21,10,1,1,1,1,1,1,1,1,1,1,1,301, <=50K
31,9,1,1,1,1,1,1,1,1,1,1,1,302, >50K
55,9,1,1,1,1,1,1,1,1,1,1,1,303, >50K
24,10,1,1,1,1,1,1,1,1,1,1,1,304, <=50K
43,9,1,1,1,1,1,1,1,1,1,1,1,305, <=50K
26,12,1,1,1,1,1,1,1,1,1,1,1,306, <=50K
46,12,1,1,1,1,1,1,1,1,1,1,1,307, <=50K
35,12,1,1,1,1,1,1,1,1,1,1,1,308, >50K
41,10,1,1,1,1,1,1,1,1,1,1,1,309, >50K
26,13,1,1,1,1,1,1,1,1,1,1,1,310, <=50K
34,14,1,1,1,1,1,1,1,1,1,1,1,311, >50K
19,10,1,1,1,1,1,1,1,1,1,1,1,312, <=50K
36,13,1,1,1,1,1,1,1,1,1,1,1,313, >50K
22,10,1,1,1,1,1,1,1,1,1,1,1,314, <=50K
24,10,1,1,1,1,1,1,1,1,1,1,1,315, <=50K
77,10,1,1,1,1,1,1,1,1,1,1,1,316, <=50K
22,3,1,1,1,1,1,1,1,1,1,1,1,317, <=50K
29,10,1,1,1,1,1,1,1,1,1,1,1,318, <=50K
62,9,1,1,1,1,1,1,1,1,1,1,1,319, <=50K
39,9,1,1,1,1,1,1,1,1,1,1,1,320, <=50K
43,10,1,1,1,1,1,1,1,1,1,1,1,321, <=50K
35,9,1,1,1,1,1,1,1,1,1,1,1,322, <=50K
29,7,1,1,1,1,1,1,1,1,1,1,1,323, <=50K
76,14,1,1,1,1,1,1,1,1,1,1,1,324, <=50K
63,9,1,1,1,1,1,1,1,1,1,1,1,325, <=50K
23,11,1,1,1,1,1,1,1,1,1,1,1,326, <=50K
43,10,1,1,1,1,1,1,1,1,1,1,1,327, >50K
58,9,1,1,1,1,1,1,1,1,1,1,1,328, <=50K
66,9,1,1,1,1,1,1,1,1,1,1,1,329, <=50K
41,10,1,1,1,1,1,1,1,1,1,1,1,330, <=50K
26,13,1,1,1,1,1,1,1,1,1,1,1,331, <=50K
47,11,1,1,1,1,1,1,1,1,1,1,1,332, <=50K
55,6,1,1,1,1,1,1,1,1,1,1,1,333, <=50K
53,9,1,1,1,1,1,1,1,1,1,1,1,334, <=50K
17,3,1,1,1,1,1,1,1,1,1,1,1,335, <=50K
30,9,1,1,1,1,1,1,1,1,1,1,1,336, <=50K
49,14,1,1,1,1,1,1,1,1,1,1,1,337, <=50K
19,9,1,1,1,1,1,1,1,1,1,1,1,338, <=50K
45,9,1,1,1,1,1,1,1,1,1,1,1,339, <=50K
26,12,1,1,1,1,1,1,1,1,1,1,1,340, <=50K
38,11,1,1,1,1,1,1,1,1,1,1,1,341, >50K
36,9,1,1,1,1,1,1,1,1,1,1,1,342, >50K
33,9,1,1,1,1,1,1,1,1,1,1,1,343, <=50K
22,10,1,1,1,1,1,1,1,1,1,1,1,344, <=50K
43,13,1,1,1,1,1,1,1,1,1,1,1,345, <=50K
67,7,1,1,1,1,1,1,1,1,1,1,1,346, <=50K
30,11,1,1,1,1,1,1,1,1,1,1,1,347, <=50K
56,12,1,1,1,1,1,1,1,1,1,1,1,348, <=50K
31,13,1,1,1,1,1,1,1,1,1,1,1,349, <=50K
33,13,1,1,1,1,1,1,1,1,1,1,1,350, >50K
26,9,1,1,1,1,1,1,1,1,1,1,1,351, <=50K
33,13,1,1,1,1,1,1,1,1,1,1,1,352, >50K
46,7,1,1,1,1,1,1,1,1,1,1,1,353, <=50K
59,13,1,1,1,1,1,1,1,1,1,1,1,354, >50K
38,9,1,1,1,1,1,1,1,1,1,1,1,355, >50K
65,7,1,1,1,1,1,1,1,1,1,1,1,356, <=50K
40,11,1,1,1,1,1,1,1,1,1,1,1,357, >50K
42,9,1,1,1,1,1,1,1,1,1,1,1,358, <=50K
26,5,1,1,1,1,1,1,1,1,1,1,1,359, <=50K
36,6,1,1,1,1,1,1,1,1,1,1,1,360, <=50K
62,14,1,1,1,1,1,1,1,1,1,1,1,361, >50K
43,13,1,1,1,1,1,1,1,1,1,1,1,362, <=50K
43,13,1,1,1,1,1,1,1,1,1,1,1,363, >50K
22,9,1,1,1,1,1,1,1,1,1,1,1,364, <=50K
28,9,1,1,1,1,1,1,1,1,1,1,1,365, <=50K
56,10,1,1,1,1,1,1,1,1,1,1,1,366, <=50K
22,12,1,1,1,1,1,1,1,1,1,1,1,367, <=50K
57,13,1,1,1,1,1,1,1,1,1,1,1,368, >50K
39,9,1,1,1,1,1,1,1,1,1,1,1,369, <=50K
26,10,1,1,1,1,1,1,1,1,1,1,1,370, <=50K
17,7,1,1,1,1,1,1,1,1,1,1,1,371, <=50K
40,11,1,1,1,1,1,1,1,1,1,1,1,372, >50K
45,9,1,1,1,1,1,1,1,1,1,1,1,373, <=50K
44,9,1,1,1,1,1,1,1,1,1,1,1,374, <=50K
20,10,1,1,1,1,1,1,1,1,1,1,1,375, <=50K
33,9,1,1,1,1,1,1,1,1,1,1,1,376, <=50K
23,10,1,1,1,1,1,1,1,1,1,1,1,377, <=50K
46,14,1,1,1,1,1,1,1,1,1,1,1,378, <=50K
38,9,1,1,1,1,1,1,1,1,1,1,1,379, <=50K
54,9,1,1,1,1,1,1,1,1,1,1,1,380, <=50K
46,3,1,1,1,1,1,1,1,1,1,1,1,381, <=50K
25,10,1,1,1,1,1,1,1,1,1,1,1,382, <=50K
46,10,1,1,1,1,1,1,1,1,1,1,1,383, <=50K
36,10,1,1,1,1,1,1,1,1,1,1,1,384, <=50K
23,9,1,1,1,1,1,1,1,1,1,1,1,385, <=50K
29,9,1,1,1,1,1,1,1,1,1,1,1,386, <=50K
44,10,1,1,1,1,1,1,1,1,1,1,1,387, >50K
19,10,1,1,1,1,1,1,1,1,1,1,1,388, <=50K
19,9,1,1,1,1,1,1,1,1,1,1,1,389, <=50K
35,9,1,1,1,1,1,1,1,1,1,1,1,390, >50K
27,13,1,1,1,1,1,1,1,1,1,1,1,391, <=50K
46,12,1,1,1,1,1,1,1,1,1,1,1,392, <=50K
34,13,1,1,1,1,1,1,1,1,1,1,1,393, >50K
34,9,1,1,1,1,1,1,1,1,1,1,1,394, <=50K
44,10,1,1,1,1,1,1,1,1,1,1,1,395, <=50K
45,10,1,1,1,1,1,1,1,1,1,1,1,396, <=50K
20,9,1,1,1,1,1,1,1,1,1,1,1,397, <=50K
25,13,1,1,1,1,1,1,1,1,1,1,1,398, >50K
52,13,1,1,1,1,1,1,1,1,1,1,1,399, >50K
20,10,1,1,1,1,1,1,1,1,1,1,1,400, <=50K
28,10,1,1,1,1,1,1,1,1,1,1,1,401, <=50K
50,13,1,1,1,1,1,1,1,1,1,1,1,402, >50K
34,11,1,1,1,1,1,1,1,1,1,1,1,403, <=50K
28,4,1,1,1,1,1,1,1,1,1,1,1,404, <=50K
41,14,1,1,1,1,1,1,1,1,1,1,1,405, >50K
28,9,1,1,1,1,1,1,1,1,1,1,1,406, <=50K
46,9,1,1,1,1,1,1,1,1,1,1,1,407, <=50K
28,10,1,1,1,1,1,1,1,1,1,1,1,408, >50K
32,10,1,1,1,1,1,1,1,1,1,1,1,409, <=50K
41,10,1,1,1,1,1,1,1,1,1,1,1,410, <=50K
24,9,1,1,1,1,1,1,1,1,1,1,1,411, <=50K
33,10,1,1,1,1,1,1,1,1,1,1,1,412, <=50K
46,16,1,1,1,1,1,1,1,1,1,1,1,413, >50K
31,10,1,1,1,1,1,1,1,1,1,1,1,414, <=50K
35,8,1,1,1,1,1,1,1,1,1,1,1,415, >50K
52,2,1,1,1,1,1,1,1,1,1,1,1,416, <=50K
30,7,1,1,1,1,1,1,1,1,1,1,1,417, <=50K
34,7,1,1,1,1,1,1,1,1,1,1,1,418, <=50K
34,9,1,1,1,1,1,1,1,1,1,1,1,419, <=50K
20,10,1,1,1,1,1,1,1,1,1,1,1,420, <=50K
17,7,1,1,1,1,1,1,1,1,1,1,1,421, <=50K
32,13,1,1,1,1,1,1,1,1,1,1,1,422, >50K
29,9,1,1,1,1,1,1,1,1,1,1,1,423, <=50K
33,6,1,1,1,1,1,1,1,1,1,1,1,424, <=50K
25,9,1,1,1,1,1,1,1,1,1,1,1,425, <=50K
36,14,1,1,1,1,1,1,1,1,1,1,1,426, <=50K
