17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,28572,<=50K,
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,28754,<=50K,
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,29532,<=50K,
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,29810,<=50K,
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,30073,<=50K,
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,30328,<=50K,
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,31439,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,168,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,2347,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,2482,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,2604,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,4915,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,5247,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,6389,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,7251,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,8071,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,8608,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,14319,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,17561,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,17887,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,18165,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,18372,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,21460,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,22192,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,22229,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23941,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24115,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24189,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24515,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,26184,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,27405,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,27412,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,30350,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,30633,<=50K,
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,30819,<=50K,
19,Private,2~6,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,25638,<=50K,
19,Private,2~6,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,27531,<=50K,
19,Private,2~6,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,28068,<=50K,
19,Private,2~6,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,28861,<=50K,
19,Private,2~6,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,29272,<=50K,
19,Private,2~6,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,29457,<=50K,
19,Private,2~6,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,29897,<=50K,
19,Private,7,Never-married,Handlers-cleaners,White,Male,2722,<=50K,
19,Private,7,Never-married,Handlers-cleaners,White,Male,4098,<=50K,
19,Private,7,Never-married,Handlers-cleaners,White,Male,4572,<=50K,
19,Private,7,Never-married,Handlers-cleaners,White,Male,6670,<=50K,
19,Private,7,Never-married,Handlers-cleaners,White,Male,20182,<=50K,
19,Private,7,Never-married,Handlers-cleaners,White,Male,21074,<=50K,
19,Private,7,Never-married,Handlers-cleaners,White,Male,28263,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,744,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,1560,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,2058,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,3258,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,4853,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,4937,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,5221,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,6412,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,6597,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,7228,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,7422,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,7722,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,8143,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,8502,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,9054,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10194,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10249,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10662,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10697,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10723,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,11339,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,11425,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,11626,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,11778,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,12271,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,13080,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,13188,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,14743,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,14967,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,16296,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,16999,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,17978,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,19190,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,19431,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,20274,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,20294,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,20968,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,21888,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,21996,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,22065,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,22303,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23033,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23150,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23173,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23241,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23355,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23588,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24016,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24325,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24524,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24604,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24736,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24873,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,25005,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,25962,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,26052,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,26090,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,26333,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,27093,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,27548,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,27631,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,28131,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,28319,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,28852,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,30446,<=50K,
17~19,State-gov~Self-emp-not-inc~Private,8~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,32392,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,1159,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,1369,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,2393,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,2666,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,3177,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,3441,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,4247,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,5258,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,6774,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,7630,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,8313,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,8995,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10238,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10982,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,11378,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,12436,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,13771,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,14966,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,15236,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,15428,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,17223,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,18293,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,19406,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,19409,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,19521,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,19629,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,19776,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,20838,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,21571,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,22617,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23112,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23213,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,23332,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24478,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24720,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,24837,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,25539,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,26582,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,26798,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,28237,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,28277,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,29858,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,30483,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,30791,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,30881,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,31156,<=50K,
20,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,31374,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,284,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,548,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,866,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,3524,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,5633,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,5844,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,6940,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,9092,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,9159,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10020,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10944,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,13363,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,13491,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,15862,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,16396,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,16955,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,18937,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,19403,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,19993,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,20174,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,20973,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,21011,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,22530,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,25317,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,25776,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,26656,<=50K,
21,Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,31526,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,2757,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,2981,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,4350,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,4715,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,5019,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,6014,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,6368,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,6711,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,8582,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,9208,<=50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,9688,>50K,
22,State-gov~Self-emp-not-inc~Private,3~9,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,10346,<=50K,
